# Time(s) Pressure(Pa)
0.000000e+00 -5.074957e+04
0.000000e+00 -5.082129e+04
0.000000e+00 -5.090274e+04
0.000000e+00 -5.099376e+04
0.000000e+00 -5.109418e+04
0.000000e+00 -5.120385e+04
0.000000e+00 -5.132260e+04
0.000000e+00 -5.145025e+04
0.000000e+00 -5.158664e+04
0.000000e+00 -5.173159e+04
0.000000e+00 -5.188493e+04
0.000000e+00 -5.204647e+04
0.000000e+00 -5.221605e+04
0.000000e+00 -5.239347e+04
0.000000e+00 -5.257856e+04
0.000000e+00 -5.277113e+04
0.000000e+00 -5.297100e+04
0.000000e+00 -5.317800e+04
0.000000e+00 -5.339193e+04
0.000000e+00 -5.361261e+04
0.000000e+00 -5.383986e+04
0.000000e+00 -5.407350e+04
0.000000e+00 -5.431334e+04
0.000000e+00 -5.455920e+04
0.000000e+00 -5.481090e+04
0.000000e+00 -5.506827e+04
0.000000e+00 -5.533111e+04
0.000000e+00 -5.559926e+04
0.000000e+00 -5.587253e+04
0.000000e+00 -5.615075e+04
0.000000e+00 -5.643374e+04
0.000000e+00 -5.672134e+04
0.000000e+00 -5.701336e+04
0.000000e+00 -5.730964e+04
0.000000e+00 -5.761001e+04
0.000000e+00 -5.791431e+04
0.000000e+00 -5.822235e+04
0.000000e+00 -5.853399e+04
0.000000e+00 -5.884905e+04
0.000000e+00 -5.916738e+04
0.000000e+00 -5.948881e+04
0.000000e+00 -5.981319e+04
0.000000e+00 -6.014035e+04
0.000000e+00 -6.047015e+04
0.000000e+00 -6.080243e+04
0.000000e+00 -6.113703e+04
0.000000e+00 -6.147380e+04
0.000000e+00 -6.181260e+04
0.000000e+00 -6.215327e+04
0.000000e+00 -6.249566e+04
0.000000e+00 -6.283962e+04
0.000000e+00 -6.318501e+04
0.000000e+00 -6.353169e+04
0.000000e+00 -6.387950e+04
0.000000e+00 -6.422831e+04
0.000000e+00 -6.457796e+04
0.000000e+00 -6.492832e+04
0.000000e+00 -6.527925e+04
0.000000e+00 -6.563059e+04
0.000000e+00 -6.598221e+04
0.000000e+00 -6.633396e+04
0.000000e+00 -6.668570e+04
0.000000e+00 -6.703730e+04
0.000000e+00 -6.738860e+04
0.000000e+00 -6.773946e+04
0.000000e+00 -6.808975e+04
0.000000e+00 -6.843932e+04
0.000000e+00 -6.878802e+04
0.000000e+00 -6.913571e+04
0.000000e+00 -6.948225e+04
0.000000e+00 -6.982748e+04
0.000000e+00 -7.017128e+04
0.000000e+00 -7.051348e+04
0.000000e+00 -7.085393e+04
0.000000e+00 -7.119251e+04
0.000000e+00 -7.152904e+04
0.000000e+00 -7.186338e+04
0.000000e+00 -7.219539e+04
0.000000e+00 -7.252490e+04
0.000000e+00 -7.285177e+04
0.000000e+00 -7.317585e+04
0.000000e+00 -7.349696e+04
0.000000e+00 -7.381497e+04
0.000000e+00 -7.412972e+04
0.000000e+00 -7.444103e+04
0.000000e+00 -7.474877e+04
0.000000e+00 -7.505276e+04
0.000000e+00 -7.535285e+04
0.000000e+00 -7.564887e+04
0.000000e+00 -7.594066e+04
0.000000e+00 -7.622807e+04
0.000000e+00 -7.651092e+04
0.000000e+00 -7.678905e+04
0.000000e+00 -7.706230e+04
0.000000e+00 -7.733051e+04
0.000000e+00 -7.759350e+04
0.000000e+00 -7.785111e+04
0.000000e+00 -7.810319e+04
0.000000e+00 -7.834955e+04
0.000000e+00 -7.859004e+04
0.000000e+00 -7.882449e+04
0.000000e+00 -7.905273e+04
0.000000e+00 -7.927461e+04
0.000000e+00 -7.948996e+04
0.000000e+00 -7.969862e+04
0.000000e+00 -7.990042e+04
0.000000e+00 -8.009521e+04
0.000000e+00 -8.028282e+04
0.000000e+00 -8.046311e+04
0.000000e+00 -8.063591e+04
0.000000e+00 -8.080107e+04
0.000000e+00 -8.095845e+04
0.000000e+00 -8.110788e+04
0.000000e+00 -8.124922e+04
0.000000e+00 -8.138234e+04
0.000000e+00 -8.150709e+04
0.000000e+00 -8.162332e+04
0.000000e+00 -8.173091e+04
0.000000e+00 -8.182973e+04
0.000000e+00 -8.191964e+04
0.000000e+00 -8.200052e+04
0.000000e+00 -8.207226e+04
0.000000e+00 -8.213473e+04
0.000000e+00 -8.218783e+04
0.000000e+00 -8.223145e+04
0.000000e+00 -8.226549e+04
0.000000e+00 -8.228985e+04
0.000000e+00 -8.230444e+04
0.000000e+00 -8.230918e+04
0.000000e+00 -8.230398e+04
0.000000e+00 -8.228878e+04
0.000000e+00 -8.226350e+04
0.000000e+00 -8.222809e+04
0.000000e+00 -8.218248e+04
0.000000e+00 -8.212663e+04
0.000000e+00 -8.206050e+04
0.000000e+00 -8.198405e+04
0.000000e+00 -8.189726e+04
0.000000e+00 -8.180011e+04
0.000000e+00 -8.169258e+04
0.000000e+00 -8.157467e+04
0.000000e+00 -8.144639e+04
0.000000e+00 -8.130773e+04
0.000000e+00 -8.115873e+04
0.000000e+00 -8.099941e+04
0.000000e+00 -8.082980e+04
0.000000e+00 -8.064995e+04
0.000000e+00 -8.045991e+04
0.000000e+00 -8.025974e+04
0.000000e+00 -8.004951e+04
0.000000e+00 -7.982930e+04
0.000000e+00 -7.959919e+04
0.000000e+00 -7.935929e+04
0.000000e+00 -7.910969e+04
0.000000e+00 -7.885051e+04
0.000000e+00 -7.858187e+04
0.000000e+00 -7.830390e+04
0.000000e+00 -7.801675e+04
0.000000e+00 -7.772056e+04
0.000000e+00 -7.741548e+04
0.000000e+00 -7.710170e+04
0.000000e+00 -7.677937e+04
0.000000e+00 -7.644869e+04
0.000000e+00 -7.610986e+04
0.000000e+00 -7.576306e+04
0.000000e+00 -7.540851e+04
0.000000e+00 -7.504644e+04
0.000000e+00 -7.467706e+04
0.000000e+00 -7.430061e+04
0.000000e+00 -7.391734e+04
0.000000e+00 -7.352749e+04
0.000000e+00 -7.313133e+04
0.000000e+00 -7.272912e+04
0.000000e+00 -7.232113e+04
0.000000e+00 -7.190765e+04
0.000000e+00 -7.148896e+04
0.000000e+00 -7.106536e+04
0.000000e+00 -7.063715e+04
0.000000e+00 -7.020464e+04
0.000000e+00 -6.976813e+04
0.000000e+00 -6.932796e+04
0.000000e+00 -6.888444e+04
0.000000e+00 -6.843790e+04
0.000000e+00 -6.798869e+04
0.000000e+00 -6.753713e+04
0.000000e+00 -6.708358e+04
0.000000e+00 -6.662838e+04
0.000000e+00 -6.617189e+04
0.000000e+00 -6.571446e+04
0.000000e+00 -6.525645e+04
0.000000e+00 -6.479822e+04
0.000000e+00 -6.434014e+04
0.000000e+00 -6.388257e+04
0.000000e+00 -6.342589e+04
0.000000e+00 -6.297046e+04
0.000000e+00 -6.251665e+04
0.000000e+00 -6.206483e+04
0.000000e+00 -6.161539e+04
0.000000e+00 -6.116868e+04
0.000000e+00 -6.072508e+04
0.000000e+00 -6.028496e+04
0.000000e+00 -5.984869e+04
0.000000e+00 -5.941664e+04
0.000000e+00 -5.898918e+04
0.000000e+00 -5.856667e+04
0.000000e+00 -5.814947e+04
0.000000e+00 -5.773794e+04
0.000000e+00 -5.733244e+04
0.000000e+00 -5.693331e+04
0.000000e+00 -5.654091e+04
0.000000e+00 -5.615557e+04
0.000000e+00 -5.577764e+04
0.000000e+00 -5.540745e+04
0.000000e+00 -5.504532e+04
0.000000e+00 -5.469158e+04
0.000000e+00 -5.434654e+04
0.000000e+00 -5.401052e+04
0.000000e+00 -5.368380e+04
0.000000e+00 -5.336669e+04
0.000000e+00 -5.305947e+04
0.000000e+00 -5.276243e+04
0.000000e+00 -5.247583e+04
0.000000e+00 -5.219994e+04
0.000000e+00 -5.193500e+04
0.000000e+00 -5.168127e+04
0.000000e+00 -5.143898e+04
0.000000e+00 -5.120836e+04
0.000000e+00 -5.098962e+04
0.000000e+00 -5.078296e+04
0.000000e+00 -5.058860e+04
0.000000e+00 -5.040670e+04
0.000000e+00 -5.023744e+04
0.000000e+00 -5.008100e+04
0.000000e+00 -4.993751e+04
0.000000e+00 -4.980713e+04
0.000000e+00 -4.968999e+04
0.000000e+00 -4.958620e+04
0.000000e+00 -4.949587e+04
0.000000e+00 -4.941910e+04
0.000000e+00 -4.935598e+04
0.000000e+00 -4.930656e+04
0.000000e+00 -4.927093e+04
0.000000e+00 -4.924911e+04
0.000000e+00 -4.924116e+04
0.000000e+00 -4.924709e+04
0.000000e+00 -4.926692e+04
0.000000e+00 -4.930064e+04
0.000000e+00 -4.934825e+04
0.000000e+00 -4.940972e+04
0.000000e+00 -4.948502e+04
0.000000e+00 -4.957409e+04
0.000000e+00 -4.967688e+04
0.000000e+00 -4.979332e+04
0.000000e+00 -4.992332e+04
0.000000e+00 -5.006678e+04
0.000000e+00 -5.022360e+04
0.000000e+00 -5.039366e+04
0.000000e+00 -5.057683e+04
0.000000e+00 -5.077298e+04
0.000000e+00 -5.098193e+04
0.000000e+00 -5.120355e+04
0.000000e+00 -5.143764e+04
0.000000e+00 -5.168403e+04
0.000000e+00 -5.194252e+04
0.000000e+00 -5.221290e+04
0.000000e+00 -5.249497e+04
0.000000e+00 -5.278849e+04
0.000000e+00 -5.309323e+04
0.000000e+00 -5.340895e+04
0.000000e+00 -5.373540e+04
0.000000e+00 -5.407231e+04
0.000000e+00 -5.441942e+04
0.000000e+00 -5.477644e+04
0.000000e+00 -5.514309e+04
0.000000e+00 -5.551908e+04
0.000000e+00 -5.590410e+04
0.000000e+00 -5.629785e+04
0.000000e+00 -5.670000e+04
0.000000e+00 -5.711025e+04
0.000000e+00 -5.752826e+04
0.000000e+00 -5.795369e+04
0.000000e+00 -5.838621e+04
0.000000e+00 -5.882547e+04
0.000000e+00 -5.927112e+04
0.000000e+00 -5.972281e+04
0.000000e+00 -6.018017e+04
0.000000e+00 -6.064285e+04
0.000000e+00 -6.111047e+04
0.000000e+00 -6.158267e+04
0.000000e+00 -6.205906e+04
0.000000e+00 -6.253929e+04
0.000000e+00 -6.302295e+04
0.000000e+00 -6.350969e+04
0.000000e+00 -6.399910e+04
0.000000e+00 -6.449081e+04
0.000000e+00 -6.498444e+04
0.000000e+00 -6.547958e+04
0.000000e+00 -6.597587e+04
0.000000e+00 -6.647290e+04
0.000000e+00 -6.697030e+04
0.000000e+00 -6.746767e+04
0.000000e+00 -6.796464e+04
0.000000e+00 -6.846081e+04
0.000000e+00 -6.895579e+04
0.000000e+00 -6.944922e+04
0.000000e+00 -6.994070e+04
0.000000e+00 -7.042987e+04
0.000000e+00 -7.091633e+04
0.000000e+00 -7.139973e+04
0.000000e+00 -7.187968e+04
0.000000e+00 -7.235583e+04
0.000000e+00 -7.282780e+04
0.000000e+00 -7.329525e+04
0.000000e+00 -7.375781e+04
0.000000e+00 -7.421513e+04
0.000000e+00 -7.466686e+04
0.000000e+00 -7.511267e+04
0.000000e+00 -7.555222e+04
0.000000e+00 -7.598517e+04
0.000000e+00 -7.641119e+04
0.000000e+00 -7.682998e+04
0.000000e+00 -7.724121e+04
0.000000e+00 -7.764457e+04
0.000000e+00 -7.803976e+04
0.000000e+00 -7.842649e+04
0.000000e+00 -7.880447e+04
0.000000e+00 -7.917341e+04
0.000000e+00 -7.953304e+04
0.000000e+00 -7.988309e+04
0.000000e+00 -8.022330e+04
0.000000e+00 -8.055343e+04
0.000000e+00 -8.087321e+04
0.000000e+00 -8.118242e+04
0.000000e+00 -8.148082e+04
0.000000e+00 -8.176820e+04
0.000000e+00 -8.204435e+04
0.000000e+00 -8.230905e+04
0.000000e+00 -8.256211e+04
0.000000e+00 -8.280334e+04
0.000000e+00 -8.303257e+04
0.000000e+00 -8.324963e+04
0.000000e+00 -8.345435e+04
0.000000e+00 -8.364659e+04
0.000000e+00 -8.382620e+04
0.000000e+00 -8.399304e+04
0.000000e+00 -8.414700e+04
0.000000e+00 -8.428796e+04
0.000000e+00 -8.441582e+04
0.000000e+00 -8.453047e+04
0.000000e+00 -8.463184e+04
0.000000e+00 -8.471985e+04
0.000000e+00 -8.479442e+04
0.000000e+00 -8.485551e+04
0.000000e+00 -8.490306e+04
0.000000e+00 -8.493705e+04
0.000000e+00 -8.495743e+04
0.000000e+00 -8.496420e+04
0.000000e+00 -8.495735e+04
0.000000e+00 -8.493687e+04
0.000000e+00 -8.490278e+04
0.000000e+00 -8.485511e+04
0.000000e+00 -8.479387e+04
0.000000e+00 -8.471912e+04
0.000000e+00 -8.463090e+04
0.000000e+00 -8.452928e+04
0.000000e+00 -8.441432e+04
0.000000e+00 -8.428611e+04
0.000000e+00 -8.414474e+04
0.000000e+00 -8.399030e+04
0.000000e+00 -8.382291e+04
0.000000e+00 -8.364268e+04
0.000000e+00 -8.344974e+04
0.000000e+00 -8.324424e+04
0.000000e+00 -8.302630e+04
0.000000e+00 -8.279610e+04
0.000000e+00 -8.255380e+04
0.000000e+00 -8.229957e+04
0.000000e+00 -8.203359e+04
0.000000e+00 -8.175606e+04
0.000000e+00 -8.146717e+04
0.000000e+00 -8.116715e+04
0.000000e+00 -8.085619e+04
0.000000e+00 -8.053454e+04
0.000000e+00 -8.020243e+04
0.000000e+00 -7.986009e+04
0.000000e+00 -7.950779e+04
0.000000e+00 -7.914577e+04
0.000000e+00 -7.877430e+04
0.000000e+00 -7.839366e+04
0.000000e+00 -7.800414e+04
0.000000e+00 -7.760600e+04
0.000000e+00 -7.719956e+04
0.000000e+00 -7.678512e+04
0.000000e+00 -7.636298e+04
0.000000e+00 -7.593345e+04
0.000000e+00 -7.549687e+04
0.000000e+00 -7.505355e+04
0.000000e+00 -7.460383e+04
0.000000e+00 -7.414805e+04
0.000000e+00 -7.368656e+04
0.000000e+00 -7.321969e+04
0.000000e+00 -7.274781e+04
0.000000e+00 -7.227128e+04
0.000000e+00 -7.179045e+04
0.000000e+00 -7.130570e+04
0.000000e+00 -7.081739e+04
0.000000e+00 -7.032590e+04
0.000000e+00 -6.983161e+04
0.000000e+00 -6.933490e+04
0.000000e+00 -6.883615e+04
0.000000e+00 -6.833575e+04
0.000000e+00 -6.783409e+04
0.000000e+00 -6.733156e+04
0.000000e+00 -6.682855e+04
0.000000e+00 -6.632545e+04
0.000000e+00 -6.582266e+04
0.000000e+00 -6.532058e+04
0.000000e+00 -6.481959e+04
0.000000e+00 -6.432010e+04
0.000000e+00 -6.382250e+04
0.000000e+00 -6.332718e+04
0.000000e+00 -6.283454e+04
0.000000e+00 -6.234498e+04
0.000000e+00 -6.185888e+04
0.000000e+00 -6.137663e+04
0.000000e+00 -6.089862e+04
0.000000e+00 -6.042524e+04
0.000000e+00 -5.995687e+04
0.000000e+00 -5.949388e+04
0.000000e+00 -5.903666e+04
0.000000e+00 -5.858557e+04
0.000000e+00 -5.814098e+04
0.000000e+00 -5.770325e+04
0.000000e+00 -5.727275e+04
0.000000e+00 -5.684982e+04
0.000000e+00 -5.643482e+04
0.000000e+00 -5.602808e+04
0.000000e+00 -5.562995e+04
0.000000e+00 -5.524074e+04
0.000000e+00 -5.486079e+04
0.000000e+00 -5.449041e+04
0.000000e+00 -5.412991e+04
0.000000e+00 -5.377959e+04
0.000000e+00 -5.343974e+04
0.000000e+00 -5.311065e+04
0.000000e+00 -5.279259e+04
0.000000e+00 -5.248583e+04
0.000000e+00 -5.219064e+04
0.000000e+00 -5.190726e+04
0.000000e+00 -5.163592e+04
0.000000e+00 -5.137687e+04
0.000000e+00 -5.113032e+04
0.000000e+00 -5.089648e+04
0.000000e+00 -5.067556e+04
0.000000e+00 -5.046773e+04
0.000000e+00 -5.027318e+04
0.000000e+00 -5.009207e+04
0.000000e+00 -4.992457e+04
0.000000e+00 -4.977081e+04
0.000000e+00 -4.963093e+04
0.000000e+00 -4.950505e+04
0.000000e+00 -4.939327e+04
0.000000e+00 -4.929571e+04
0.000000e+00 -4.921243e+04
0.000000e+00 -4.914351e+04
0.000000e+00 -4.908902e+04
0.000000e+00 -4.904901e+04
0.000000e+00 -4.902350e+04
0.000000e+00 -4.901252e+04
0.000000e+00 -4.901608e+04
0.000000e+00 -4.903418e+04
0.000000e+00 -4.906680e+04
0.000000e+00 -4.911392e+04
0.000000e+00 -4.917549e+04
0.000000e+00 -4.925147e+04
0.000000e+00 -4.934178e+04
0.000000e+00 -4.944635e+04
0.000000e+00 -4.956509e+04
0.000000e+00 -4.969790e+04
0.000000e+00 -4.984465e+04
0.000000e+00 -5.000523e+04
0.000000e+00 -5.017949e+04
0.000000e+00 -5.036727e+04
0.000000e+00 -5.056842e+04
0.000000e+00 -5.078276e+04
0.000000e+00 -5.101010e+04
0.000000e+00 -5.125025e+04
0.000000e+00 -5.150298e+04
0.000000e+00 -5.176809e+04
0.000000e+00 -5.204533e+04
0.000000e+00 -5.233447e+04
0.000000e+00 -5.263525e+04
0.000000e+00 -5.294740e+04
0.000000e+00 -5.327066e+04
0.000000e+00 -5.360474e+04
0.000000e+00 -5.394935e+04
0.000000e+00 -5.430418e+04
0.000000e+00 -5.466892e+04
0.000000e+00 -5.504326e+04
0.000000e+00 -5.542687e+04
0.000000e+00 -5.581941e+04
0.000000e+00 -5.622053e+04
0.000000e+00 -5.662990e+04
0.000000e+00 -5.704714e+04
0.000000e+00 -5.747189e+04
0.000000e+00 -5.790379e+04
0.000000e+00 -5.834246e+04
0.000000e+00 -5.878751e+04
0.000000e+00 -5.923856e+04
0.000000e+00 -5.969522e+04
0.000000e+00 -6.015708e+04
0.000000e+00 -6.062376e+04
0.000000e+00 -6.109484e+04
0.000000e+00 -6.156992e+04
0.000000e+00 -6.204859e+04
0.000000e+00 -6.253043e+04
0.000000e+00 -6.301504e+04
0.000000e+00 -6.350199e+04
0.000000e+00 -6.399086e+04
0.000000e+00 -6.448124e+04
0.000000e+00 -6.497272e+04
0.000000e+00 -6.546486e+04
0.000000e+00 -6.595725e+04
0.000000e+00 -6.644948e+04
0.000000e+00 -6.694113e+04
0.000000e+00 -6.743178e+04
0.000000e+00 -6.792101e+04
0.000000e+00 -6.840843e+04
0.000000e+00 -6.889361e+04
0.000000e+00 -6.937616e+04
0.000000e+00 -6.985567e+04
0.000000e+00 -7.033174e+04
0.000000e+00 -7.080398e+04
0.000000e+00 -7.127201e+04
0.000000e+00 -7.173543e+04
0.000000e+00 -7.219387e+04
0.000000e+00 -7.264696e+04
0.000000e+00 -7.309432e+04
0.000000e+00 -7.353560e+04
0.000000e+00 -7.397044e+04
0.000000e+00 -7.439849e+04
0.000000e+00 -7.481942e+04
0.000000e+00 -7.523288e+04
0.000000e+00 -7.563856e+04
0.000000e+00 -7.603614e+04
0.000000e+00 -7.642530e+04
0.000000e+00 -7.680576e+04
0.000000e+00 -7.717720e+04
0.000000e+00 -7.753936e+04
0.000000e+00 -7.789197e+04
0.000000e+00 -7.823474e+04
0.000000e+00 -7.856744e+04
0.000000e+00 -7.888982e+04
0.000000e+00 -7.920165e+04
0.000000e+00 -7.950269e+04
0.000000e+00 -7.979274e+04
0.000000e+00 -8.007159e+04
0.000000e+00 -8.033906e+04
0.000000e+00 -8.059496e+04
0.000000e+00 -8.083911e+04
0.000000e+00 -8.107137e+04
0.000000e+00 -8.129158e+04
0.000000e+00 -8.149961e+04
0.000000e+00 -8.169533e+04
0.000000e+00 -8.187863e+04
0.000000e+00 -8.204940e+04
0.000000e+00 -8.220755e+04
0.000000e+00 -8.235300e+04
0.000000e+00 -8.248569e+04
0.000000e+00 -8.260556e+04
0.000000e+00 -8.271255e+04
0.000000e+00 -8.280665e+04
0.000000e+00 -8.288782e+04
0.000000e+00 -8.295605e+04
0.000000e+00 -8.301134e+04
0.000000e+00 -8.305372e+04
0.000000e+00 -8.308318e+04
0.000000e+00 -8.309978e+04
0.000000e+00 -8.310356e+04
0.000000e+00 -8.309456e+04
0.000000e+00 -8.307286e+04
0.000000e+00 -8.303854e+04
0.000000e+00 -8.299167e+04
0.000000e+00 -8.293236e+04
0.000000e+00 -8.286072e+04
0.000000e+00 -8.277686e+04
0.000000e+00 -8.268091e+04
0.000000e+00 -8.257301e+04
0.000000e+00 -8.245331e+04
0.000000e+00 -8.232195e+04
0.000000e+00 -8.217911e+04
0.000000e+00 -8.202496e+04
0.000000e+00 -8.185968e+04
0.000000e+00 -8.168346e+04
0.000000e+00 -8.149650e+04
0.000000e+00 -8.129901e+04
0.000000e+00 -8.109120e+04
0.000000e+00 -8.087330e+04
0.000000e+00 -8.064553e+04
0.000000e+00 -8.040812e+04
0.000000e+00 -8.016133e+04
0.000000e+00 -7.990541e+04
0.000000e+00 -7.964059e+04
0.000000e+00 -7.936716e+04
0.000000e+00 -7.908536e+04
0.000000e+00 -7.879548e+04
0.000000e+00 -7.849779e+04
0.000000e+00 -7.819258e+04
0.000000e+00 -7.788012e+04
0.000000e+00 -7.756071e+04
0.000000e+00 -7.723464e+04
0.000000e+00 -7.690221e+04
0.000000e+00 -7.656372e+04
0.000000e+00 -7.621947e+04
0.000000e+00 -7.586976e+04
0.000000e+00 -7.551491e+04
0.000000e+00 -7.515523e+04
0.000000e+00 -7.479101e+04
0.000000e+00 -7.442259e+04
0.000000e+00 -7.405027e+04
0.000000e+00 -7.367437e+04
0.000000e+00 -7.329519e+04
0.000000e+00 -7.291307e+04
0.000000e+00 -7.252831e+04
0.000000e+00 -7.214123e+04
0.000000e+00 -7.175214e+04
0.000000e+00 -7.136135e+04
0.000000e+00 -7.096919e+04
0.000000e+00 -7.057595e+04
0.000000e+00 -7.018195e+04
0.000000e+00 -6.978750e+04
0.000000e+00 -6.939290e+04
0.000000e+00 -6.899845e+04
0.000000e+00 -6.860446e+04
0.000000e+00 -6.821121e+04
0.000000e+00 -6.781901e+04
0.000000e+00 -6.742815e+04
0.000000e+00 -6.703890e+04
0.000000e+00 -6.665156e+04
0.000000e+00 -6.626640e+04
0.000000e+00 -6.588369e+04
0.000000e+00 -6.550372e+04
0.000000e+00 -6.512673e+04
0.000000e+00 -6.475300e+04
0.000000e+00 -6.438277e+04
0.000000e+00 -6.401631e+04
0.000000e+00 -6.365384e+04
0.000000e+00 -6.329563e+04
0.000000e+00 -6.294188e+04
0.000000e+00 -6.259285e+04
0.000000e+00 -6.224874e+04
0.000000e+00 -6.190978e+04
0.000000e+00 -6.157617e+04
0.000000e+00 -6.124812e+04
0.000000e+00 -6.092583e+04
0.000000e+00 -6.060948e+04
0.000000e+00 -6.029927e+04
0.000000e+00 -5.999538e+04
0.000000e+00 -5.969796e+04
0.000000e+00 -5.940719e+04
0.000000e+00 -5.912324e+04
0.000000e+00 -5.884624e+04
0.000000e+00 -5.857634e+04
0.000000e+00 -5.831369e+04
0.000000e+00 -5.805841e+04
0.000000e+00 -5.781062e+04
0.000000e+00 -5.757046e+04
0.000000e+00 -5.733802e+04
0.000000e+00 -5.711341e+04
0.000000e+00 -5.689673e+04
0.000000e+00 -5.668807e+04
0.000000e+00 -5.648751e+04
0.000000e+00 -5.629513e+04
0.000000e+00 -5.611100e+04
0.000000e+00 -5.593518e+04
0.000000e+00 -5.576773e+04
0.000000e+00 -5.560870e+04
0.000000e+00 -5.545814e+04
0.000000e+00 -5.531608e+04
0.000000e+00 -5.518256e+04
0.000000e+00 -5.505760e+04
0.000000e+00 -5.494122e+04
0.000000e+00 -5.483343e+04
0.000000e+00 -5.473424e+04
0.000000e+00 -5.464365e+04
0.000000e+00 -5.456167e+04
0.000000e+00 -5.448827e+04
0.000000e+00 -5.442344e+04
0.000000e+00 -5.436717e+04
0.000000e+00 -5.431943e+04
0.000000e+00 -5.428018e+04
0.000000e+00 -5.424939e+04
0.000000e+00 -5.422702e+04
0.000000e+00 -5.421303e+04
0.000000e+00 -5.420736e+04
0.000000e+00 -5.420995e+04
0.000000e+00 -5.422076e+04
0.000000e+00 -5.423971e+04
0.000000e+00 -5.426674e+04
0.000000e+00 -5.430178e+04
0.000000e+00 -5.434475e+04
0.000000e+00 -5.439557e+04
0.000000e+00 -5.445416e+04
0.000000e+00 -5.452043e+04
0.000000e+00 -5.459430e+04
0.000000e+00 -5.467567e+04
0.000000e+00 -5.476443e+04
0.000000e+00 -5.486051e+04
0.000000e+00 -5.496378e+04
0.000000e+00 -5.507416e+04
0.000000e+00 -5.519152e+04
0.000000e+00 -5.531576e+04
0.000000e+00 -5.544677e+04
0.000000e+00 -5.558444e+04
0.000000e+00 -5.572864e+04
0.000000e+00 -5.587926e+04
0.000000e+00 -5.603617e+04
0.000000e+00 -5.619926e+04
0.000000e+00 -5.636840e+04
0.000000e+00 -5.654346e+04
0.000000e+00 -5.672432e+04
0.000000e+00 -5.691084e+04
0.000000e+00 -5.710290e+04
0.000000e+00 -5.730035e+04
0.000000e+00 -5.750308e+04
0.000000e+00 -5.771094e+04
0.000000e+00 -5.792381e+04
0.000000e+00 -5.814153e+04
0.000000e+00 -5.836397e+04
0.000000e+00 -5.859100e+04
0.000000e+00 -5.882248e+04
0.000000e+00 -5.905826e+04
0.000000e+00 -5.929821e+04
0.000000e+00 -5.954217e+04
0.000000e+00 -5.979002e+04
0.000000e+00 -6.004160e+04
0.000000e+00 -6.029677e+04
0.000000e+00 -6.055539e+04
0.000000e+00 -6.081731e+04
0.000000e+00 -6.108239e+04
0.000000e+00 -6.135047e+04
0.000000e+00 -6.162142e+04
0.000000e+00 -6.189509e+04
0.000000e+00 -6.217133e+04
0.000000e+00 -6.244998e+04
0.000000e+00 -6.273091e+04
0.000000e+00 -6.301397e+04
0.000000e+00 -6.329900e+04
0.000000e+00 -6.358586e+04
0.000000e+00 -6.387439e+04
0.000000e+00 -6.416445e+04
0.000000e+00 -6.445589e+04
0.000000e+00 -6.474855e+04
0.000000e+00 -6.504229e+04
0.000000e+00 -6.533696e+04
0.000000e+00 -6.563239e+04
0.000000e+00 -6.592845e+04
0.000000e+00 -6.622498e+04
0.000000e+00 -6.652182e+04
0.000000e+00 -6.681883e+04
0.000000e+00 -6.711585e+04
0.000000e+00 -6.741272e+04
0.000000e+00 -6.770930e+04
0.000000e+00 -6.800544e+04
0.000000e+00 -6.830097e+04
0.000000e+00 -6.859574e+04
0.000000e+00 -6.888961e+04
0.000000e+00 -6.918241e+04
0.000000e+00 -6.947399e+04
0.000000e+00 -6.976420e+04
0.000000e+00 -7.005288e+04
0.000000e+00 -7.033987e+04
0.000000e+00 -7.062503e+04
0.000000e+00 -7.090820e+04
0.000000e+00 -7.118922e+04
0.000000e+00 -7.146793e+04
0.000000e+00 -7.174419e+04
0.000000e+00 -7.201784e+04
0.000000e+00 -7.228872e+04
0.000000e+00 -7.255669e+04
0.000000e+00 -7.282158e+04
0.000000e+00 -7.308324e+04
0.000000e+00 -7.334152e+04
0.000000e+00 -7.359627e+04
0.000000e+00 -7.384734e+04
0.000000e+00 -7.409457e+04
0.000000e+00 -7.433781e+04
0.000000e+00 -7.457692e+04
0.000000e+00 -7.481174e+04
0.000000e+00 -7.504213e+04
0.000000e+00 -7.526794e+04
0.000000e+00 -7.548902e+04
0.000000e+00 -7.570522e+04
0.000000e+00 -7.591641e+04
0.000000e+00 -7.612245e+04
0.000000e+00 -7.632318e+04
0.000000e+00 -7.651848e+04
0.000000e+00 -7.670820e+04
0.000000e+00 -7.689221e+04
0.000000e+00 -7.707037e+04
0.000000e+00 -7.724256e+04
0.000000e+00 -7.740864e+04
0.000000e+00 -7.756849e+04
0.000000e+00 -7.772198e+04
0.000000e+00 -7.786899e+04
0.000000e+00 -7.800940e+04
0.000000e+00 -7.814309e+04
0.000000e+00 -7.826995e+04
0.000000e+00 -7.838987e+04
0.000000e+00 -7.850274e+04
0.000000e+00 -7.860846e+04
0.000000e+00 -7.870692e+04
0.000000e+00 -7.879803e+04
0.000000e+00 -7.888169e+04
0.000000e+00 -7.895782e+04
0.000000e+00 -7.902632e+04
0.000000e+00 -7.908712e+04
0.000000e+00 -7.914014e+04
0.000000e+00 -7.918531e+04
0.000000e+00 -7.922255e+04
0.000000e+00 -7.925180e+04
0.000000e+00 -7.927301e+04
